project_id,area_sqft,floors,bedrooms,bathrooms,location,location_tier,location_encoded,quality_tier,quality_encoded,construction_type,total_cost,cost_per_sqft,cement_cost,steel_cost,labor_cost,data_source
PROJ_house-price-dataset-of-india_House Price India_cleaned_6115,1300,1.0,3,1.0,1300,Tier2,1,7,2,Residential,415000,319.2307692307692,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6117,1890,2.0,3,2.0,1890,Tier2,1,7,2,Residential,395000,208.994708994709,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6118,1450,1.0,4,2.0,1450,Tier2,1,7,2,Residential,393000,271.0344827586207,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6120,1680,1.0,3,2.0,1680,Tier2,1,6,2,Residential,381000,226.78571428571428,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6123,1600,1.0,3,2.25,1600,Tier2,1,7,2,Residential,370000,231.25,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6124,820,1.0,2,1.0,820,Tier2,1,6,2,Residential,363000,442.6829268292683,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6125,1630,1.0,3,2.0,1630,Tier2,1,7,2,Residential,360000,220.85889570552146,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6126,1233,2.0,2,2.5,1233,Tier2,1,7,2,Residential,360000,291.97080291970804,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6128,1460,1.0,3,2.0,1460,Tier2,1,7,2,Residential,340000,232.87671232876713,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6131,1410,1.0,3,1.0,1410,Tier2,1,7,2,Residential,325000,230.4964539007092,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6134,730,1.0,2,1.0,730,Tier2,1,6,2,Residential,316000,432.8767123287671,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6137,1420,1.0,3,1.75,1420,Tier2,1,7,2,Residential,293000,206.33802816901408,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6143,820,1.0,2,1.0,820,Tier2,1,6,2,Residential,260000,317.0731707317073,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6145,1140,2.0,3,1.75,1140,Tier2,1,8,2,Residential,230000,201.75438596491227,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6146,1040,2.0,3,1.5,1040,Tier2,1,9,2,Residential,230000,221.15384615384616,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6150,1000,1.0,3,1.0,1000,Tier2,1,7,2,Residential,217000,217.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6156,790,1.0,2,1.0,790,Tier2,1,6,2,Residential,169500,214.55696202531647,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6157,4190,2.5,4,3.0,4190,Tier2,1,9,2,Residential,2550000,608.5918854415274,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6158,4360,2.0,4,4.0,4360,Tier2,1,10,2,Residential,1980000,454.1284403669725,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6159,4270,2.0,5,3.75,4270,Tier2,1,10,2,Residential,1600000,374.7072599531616,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6160,2070,1.0,3,2.0,2070,Tier2,1,7,2,Residential,1350000,652.1739130434783,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6161,2770,2.0,5,2.5,2770,Tier2,1,9,2,Residential,1310000,472.9241877256318,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6162,3420,2.0,3,2.5,3420,Tier2,1,11,2,Residential,1230000,359.64912280701753,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6163,2660,2.0,4,2.5,2660,Tier2,1,9,2,Residential,1130000,424.812030075188,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6164,2820,1.0,4,2.5,2820,Tier2,1,9,2,Residential,960000,340.4255319148936,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6165,2979,2.0,3,2.5,2979,Tier2,1,11,2,Residential,912000,306.14300100704935,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6166,2720,2.0,4,3.25,2720,Tier2,1,10,2,Residential,846000,311.02941176470586,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6167,3010,2.0,4,2.75,3010,Tier2,1,9,2,Residential,810000,269.10299003322257,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6168,3110,2.0,4,2.75,3110,Tier2,1,9,2,Residential,799990,257.23151125401927,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6169,3140,2.0,4,2.5,3140,Tier2,1,8,2,Residential,744000,236.94267515923568,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6170,2790,2.0,4,2.5,2790,Tier2,1,9,2,Residential,725500,260.0358422939068,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6171,2190,1.0,4,1.75,2190,Tier2,1,7,2,Residential,725000,331.0502283105023,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6172,1840,1.0,2,1.5,1840,Tier2,1,8,2,Residential,720000,391.30434782608694,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6173,2840,3.0,3,3.5,2840,Tier2,1,10,2,Residential,717550,252.65845070422534,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6174,2780,2.0,4,2.75,2780,Tier2,1,8,2,Residential,705000,253.59712230215828,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6175,3340,2.0,5,2.5,3340,Tier2,1,10,2,Residential,699000,209.2814371257485,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6176,2040,1.0,4,2.5,2040,Tier2,1,8,2,Residential,675000,330.88235294117646,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6177,1520,2.0,3,2.25,1520,Tier2,1,8,2,Residential,672600,442.5,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6178,2570,2.0,4,2.5,2570,Tier2,1,9,2,Residential,670000,260.7003891050584,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6179,2460,2.0,4,1.75,2460,Tier2,1,8,2,Residential,635000,258.130081300813,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6180,1850,1.0,3,1.75,1850,Tier2,1,8,2,Residential,605000,327.02702702702703,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6181,2660,2.0,3,2.5,2660,Tier2,1,9,2,Residential,595000,223.68421052631578,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6182,2380,1.0,4,2.25,2380,Tier2,1,8,2,Residential,594950,249.97899159663865,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6183,2550,2.0,3,2.75,2550,Tier2,1,8,2,Residential,590000,231.37254901960785,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6184,2400,1.0,4,1.75,2400,Tier2,1,8,2,Residential,569000,237.08333333333334,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6185,2270,2.0,3,3.5,2270,Tier2,1,8,2,Residential,560000,246.69603524229075,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6186,1580,1.0,3,2.25,1580,Tier2,1,7,2,Residential,549800,347.9746835443038,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6187,1710,2.0,5,2.5,1710,Tier2,1,8,2,Residential,549000,321.05263157894734,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6188,1870,1.0,3,1.0,1870,Tier2,1,7,2,Residential,499950,267.3529411764706,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6189,2350,2.0,4,2.25,2350,Tier2,1,8,2,Residential,495000,210.63829787234042,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6190,1540,1.0,3,1.75,1540,Tier2,1,8,2,Residential,492450,319.77272727272725,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6191,1670,2.0,3,2.5,1670,Tier2,1,8,2,Residential,483500,289.52095808383234,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6192,1750,1.0,4,2.5,1750,Tier2,1,7,2,Residential,464500,265.42857142857144,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6193,1320,3.0,3,1.75,1320,Tier2,1,9,2,Residential,455000,344.6969696969697,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6194,1510,2.5,3,2.5,1510,Tier2,1,8,2,Residential,453000,300.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6197,1130,2.0,3,2.25,1130,Tier2,1,8,2,Residential,437000,386.72566371681415,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6198,1440,3.5,3,3.0,1440,Tier2,1,8,2,Residential,435000,302.0833333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6199,1740,1.0,3,2.25,1740,Tier2,1,8,2,Residential,435000,250.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6200,1370,1.0,2,2.0,1370,Tier2,1,8,2,Residential,431500,314.963503649635,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6201,2100,1.5,4,2.5,2100,Tier2,1,6,2,Residential,429000,204.28571428571428,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6202,1940,2.0,3,2.5,1940,Tier2,1,8,2,Residential,423800,218.4536082474227,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6203,1100,1.0,3,1.0,1100,Tier2,1,7,2,Residential,416500,378.6363636363636,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6204,1160,1.0,4,2.5,1160,Tier2,1,7,2,Residential,415000,357.7586206896552,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6205,1610,2.0,3,2.5,1610,Tier2,1,8,2,Residential,415000,257.7639751552795,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6206,1530,1.0,3,1.75,1530,Tier2,1,6,2,Residential,412500,269.6078431372549,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6207,2000,1.0,3,1.75,2000,Tier2,1,8,2,Residential,410000,205.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6208,1470,3.0,3,2.5,1470,Tier2,1,8,2,Residential,408000,277.55102040816325,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6209,1590,1.0,3,2.25,1590,Tier2,1,7,2,Residential,405000,254.71698113207546,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6210,1970,1.0,4,2.25,1970,Tier2,1,7,2,Residential,405000,205.58375634517768,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6211,1500,2.0,3,2.5,1500,Tier2,1,7,2,Residential,405000,270.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6212,1500,2.0,3,2.5,1500,Tier2,1,7,2,Residential,405000,270.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6218,900,1.0,2,1.0,900,Tier2,1,7,2,Residential,375000,416.6666666666667,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6220,1320,2.0,3,3.0,1320,Tier2,1,7,2,Residential,359000,271.969696969697,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6221,1260,1.0,3,1.75,1260,Tier2,1,7,2,Residential,354000,280.95238095238096,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6222,860,1.0,3,1.0,860,Tier2,1,7,2,Residential,350000,406.9767441860465,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6224,1080,1.0,2,1.0,1080,Tier2,1,7,2,Residential,325000,300.9259259259259,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6225,1100,1.0,4,1.5,1100,Tier2,1,7,2,Residential,320000,290.90909090909093,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6227,1040,1.0,2,1.0,1040,Tier2,1,6,2,Residential,299000,287.5,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6230,990,2.0,2,1.0,990,Tier2,1,7,2,Residential,285000,287.8787878787879,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6238,3160,2.0,4,3.25,3160,Tier2,1,9,2,Residential,1250000,395.56962025316454,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6239,1700,2.0,3,2.5,1700,Tier2,1,7,2,Residential,565000,332.3529411764706,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6240,860,1.0,2,1.0,860,Tier2,1,7,2,Residential,345000,401.16279069767444,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6243,1360,1.5,4,1.0,1360,Tier2,1,7,2,Residential,540000,397.05882352941177,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6244,9200,2.0,5,5.75,9200,Tier2,1,13,2,Residential,5570000,605.4347826086956,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6245,4040,1.0,4,2.5,4040,Tier2,1,9,2,Residential,1400000,346.53465346534654,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6246,5790,2.0,5,3.25,5790,Tier2,1,10,2,Residential,1240000,214.1623488773748,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6247,4670,2.0,5,2.5,4670,Tier2,1,11,2,Residential,1000000,214.13276231263384,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6248,3160,2.0,4,2.75,3160,Tier2,1,8,2,Residential,942000,298.1012658227848,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6249,2890,1.5,4,2.75,2890,Tier2,1,8,2,Residential,898500,310.89965397923874,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6250,3480,2.0,5,3.25,3480,Tier2,1,9,2,Residential,864327,248.3698275862069,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6251,2480,1.0,4,1.75,2480,Tier2,1,9,2,Residential,840000,338.7096774193548,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6252,3270,2.0,4,3.25,3270,Tier2,1,10,2,Residential,835000,255.35168195718654,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6253,3360,2.0,5,1.5,3360,Tier2,1,9,2,Residential,834995,248.51041666666666,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6254,3360,2.0,5,3.25,3360,Tier2,1,9,2,Residential,829995,247.02232142857142,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6255,3500,2.0,5,3.5,3500,Tier2,1,10,2,Residential,815000,232.85714285714286,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6256,3660,2.0,4,3.5,3660,Tier2,1,9,2,Residential,809950,221.29781420765028,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6257,3480,2.0,4,2.5,3480,Tier2,1,9,2,Residential,808000,232.183908045977,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6258,3250,2.0,4,2.5,3250,Tier2,1,10,2,Residential,791500,243.53846153846155,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6259,1580,1.0,4,1.75,1580,Tier2,1,7,2,Residential,787500,498.4177215189873,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6260,1760,2.0,5,1.0,1760,Tier2,1,8,2,Residential,780500,443.46590909090907,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6261,3010,2.0,3,2.5,3010,Tier2,1,10,2,Residential,775000,257.4750830564784,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6262,2660,2.0,3,2.5,2660,Tier2,1,9,2,Residential,768000,288.7218045112782,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6263,2500,2.0,4,2.25,2500,Tier2,1,8,2,Residential,760000,304.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6264,2850,1.0,5,1.75,2850,Tier2,1,9,2,Residential,750000,263.1578947368421,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6265,3210,2.0,4,3.75,3210,Tier2,1,8,2,Residential,690000,214.9532710280374,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6266,1820,2.0,1,2.5,1820,Tier2,1,7,2,Residential,680000,373.6263736263736,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6267,2920,1.0,3,2.25,2920,Tier2,1,8,2,Residential,680000,232.87671232876713,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6268,1600,1.5,2,1.75,1600,Tier2,1,8,2,Residential,672324,420.2025,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6269,1650,3.0,3,2.25,1650,Tier2,1,8,2,Residential,619000,375.1515151515151,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6271,3000,2.0,4,2.5,3000,Tier2,1,8,2,Residential,607500,202.5,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6272,1820,1.0,4,2.0,1820,Tier2,1,7,2,Residential,605000,332.4175824175824,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6273,1800,1.0,3,1.5,1800,Tier2,1,7,2,Residential,583000,323.8888888888889,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6274,2150,2.0,4,2.5,2150,Tier2,1,8,2,Residential,580000,269.7674418604651,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6275,1480,3.0,3,2.25,1480,Tier2,1,8,2,Residential,580000,391.8918918918919,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6276,1590,1.0,3,1.0,1590,Tier2,1,8,2,Residential,579000,364.1509433962264,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6277,1920,2.0,3,2.5,1920,Tier2,1,8,2,Residential,571000,297.3958333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6278,2510,1.5,5,1.75,2510,Tier2,1,8,2,Residential,570000,227.09163346613545,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6279,2750,2.0,3,2.5,2750,Tier2,1,9,2,Residential,556000,202.1818181818182,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6280,850,1.0,2,1.0,850,Tier2,1,7,2,Residential,553500,651.1764705882352,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6282,2500,2.0,3,3.5,2500,Tier2,1,8,2,Residential,538500,215.4,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6283,2310,2.0,4,2.5,2310,Tier2,1,9,2,Residential,525000,227.27272727272728,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6284,1570,1.0,3,1.75,1570,Tier2,1,7,2,Residential,500000,318.47133757961785,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6285,1940,2.0,3,2.5,1940,Tier2,1,8,2,Residential,488000,251.5463917525773,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6286,1320,3.0,3,2.5,1320,Tier2,1,8,2,Residential,475000,359.8484848484849,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6287,2010,2.0,3,2.5,2010,Tier2,1,8,2,Residential,472217,234.93383084577115,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6289,2050,2.0,3,2.5,2050,Tier2,1,8,2,Residential,451000,220.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6290,1610,2.0,3,2.25,1610,Tier2,1,8,2,Residential,450000,279.5031055900621,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6291,1180,1.0,2,1.0,1180,Tier2,1,7,2,Residential,450000,381.35593220338984,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6292,1330,1.0,2,1.0,1330,Tier2,1,7,2,Residential,443500,333.45864661654133,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6293,1360,1.0,4,1.5,1360,Tier2,1,7,2,Residential,442000,325.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6296,1430,1.0,3,1.75,1430,Tier2,1,7,2,Residential,424000,296.5034965034965,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6298,1460,1.0,2,1.0,1460,Tier2,1,6,2,Residential,415000,284.24657534246575,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6299,1270,1.0,2,1.0,1270,Tier2,1,7,2,Residential,400000,314.96062992125985,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6300,1860,1.0,3,2.0,1860,Tier2,1,9,2,Residential,400000,215.05376344086022,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6301,1850,1.0,3,1.75,1850,Tier2,1,7,2,Residential,390000,210.8108108108108,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6302,1060,1.0,3,1.0,1060,Tier2,1,6,2,Residential,385100,363.3018867924528,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6303,1650,1.0,3,2.25,1650,Tier2,1,7,2,Residential,385000,233.33333333333334,0.0,0.0,0.0,Unknown
